PlayerID,Team,Number,FirstName,LastName,Position,Status,Height,Weight,BirthDate,College,Experience,FantasyPosition,PositionCategory,PhotoUrl,ByeWeek,AverageDraftPosition,CollegeDraftTeam,CollegeDraftYear,CollegeDraftRound,CollegeDraftPick,IsUndraftedFreeAgent,FanDuelPlayerID,DraftKingsPlayerID,InjuryStatus,FanDuelName,DraftKingsName,TeamID
18951,,,Jordan,Willis,DL,Inactive,"6'4""",270,1995-05-02T00:00:00,Kansas State,7,DL,DEF,https://s3-us-west-2.amazonaws.com/static.fantasydata.com/headshots/nfl/low-res/18951.png,,,CIN,2017,3,73,False,,,,,,
18955,,,Josh,Jones,S,Inactive,"6'1""",210,1994-09-20T00:00:00,North Carolina State,7,DB,DEF,https://s3-us-west-2.amazonaws.com/static.fantasydata.com/headshots/nfl/low-res/18955.png,,,GB,2017,2,61,False,,,,,Josh Jones,
18957,,,D'Onta,Foreman,RB,Inactive,"6'0""",235,1996-04-24T00:00:00,Texas,7,RB,OFF,https://s3-us-west-2.amazonaws.com/static.fantasydata.com/headshots/nfl/low-res/18957.png,10,778.0,HOU,2017,3,89,False,55830,835443,,D'Onta Foreman,D'Onta Foreman,
18958,,,Tarell,Basham,DE,Inactive,"6'4""",266,1994-03-18T00:00:00,Ohio,7,DL,DEF,https://s3-us-west-2.amazonaws.com/static.fantasydata.com/headshots/nfl/low-res/18958.png,,,IND,2017,3,80,False,,,,,,
18961,,,Pat,Elflein,OL,Inactive,"6'2""",303,1994-07-06T00:00:00,Ohio State,8,OL,OFF,https://s3-us-west-2.amazonaws.com/static.fantasydata.com/headshots/nfl/low-res/18961.png,9,,MIN,2017,3,70,False,,,,,,
18963,,,Derek,Rivers,DE,Inactive,"6'5""",250,1994-05-09T00:00:00,Youngstown State,7,DL,DEF,https://s3-us-west-2.amazonaws.com/static.fantasydata.com/headshots/nfl/low-res/18963.png,14,,NE,2017,3,83,False,,,,,,
18968,,,Dan,Feeney,C,Inactive,"6'4""",305,1994-05-29T00:00:00,Indiana,8,OL,OFF,https://s3-us-west-2.amazonaws.com/static.fantasydata.com/headshots/nfl/low-res/18968.png,6,,LAC,2017,3,71,False,,,,,,
18972,,,Fabian,Moreau,CB,Inactive,"6'0""",204,1994-04-09T00:00:00,UCLA,8,DB,DEF,https://s3-us-west-2.amazonaws.com/static.fantasydata.com/headshots/nfl/low-res/18972.png,6,,WAS,2017,3,81,False,,,,,,
18973,,,C.J.,Beathard,QB,Inactive,"6'2""",215,1993-11-16T00:00:00,Iowa,8,QB,OFF,https://s3-us-west-2.amazonaws.com/static.fantasydata.com/headshots/nfl/low-res/18973.png,12,777.0,SF,2017,3,104,False,27986,691784,,C.J. Beathard,C.J. Beathard,
18977,,,Kenny,Golladay,WR,Inactive,"6'4""",213,1993-11-03T00:00:00,Northern Illinois,7,WR,OFF,https://s3-us-west-2.amazonaws.com/static.fantasydata.com/headshots/nfl/low-res/18977.png,,,DET,2017,3,96,False,54244,697295,,Kenny Golladay,Kenny Golladay,
18978,,,Montravius,Adams,DT,Inactive,"6'4""",304,1995-07-24T00:00:00,Auburn,9,DL,DEF,https://s3-us-west-2.amazonaws.com/static.fantasydata.com/headshots/nfl/low-res/18978.png,9,,GB,2017,3,93,False,,,,,Montravius Adams,
18979,,,John,Johnson III,DB,Inactive,"6'0""",204,1995-12-19T00:00:00,Boston College,8,DB,DEF,https://s3-us-west-2.amazonaws.com/static.fantasydata.com/headshots/nfl/low-res/18979.png,6,,LAR,2017,3,91,False,,745747,,,John Johnson III,
18982,,,Rasul,Douglas,CB,Inactive,"6'2""",209,1994-08-29T00:00:00,West Virginia,9,DB,DEF,https://s3-us-west-2.amazonaws.com/static.fantasydata.com/headshots/nfl/low-res/18982.png,12,,PHI,2017,3,99,False,,,,,Rasul Douglas,
18984,,,Cameron,Sutton,CB,Inactive,"5'11""",188,1995-02-27T00:00:00,Tennessee,8,DB,DEF,https://s3-us-west-2.amazonaws.com/static.fantasydata.com/headshots/nfl/low-res/18984.png,9,,PIT,2017,3,94,False,,,,,Cameron Sutton,
18991,,,Vince,Biegel,OLB,Inactive,"6'3""",246,1993-07-02T00:00:00,Wisconsin,7,LB,DEF,https://s3-us-west-2.amazonaws.com/static.fantasydata.com/headshots/nfl/low-res/18991.png,,,GB,2017,4,108,False,,,,,Vince Biegel,
18992,,,Dede,Westbrook,WR,Inactive,"6'0""",178,1993-11-21T00:00:00,Oklahoma,6,WR,OFF,https://s3-us-west-2.amazonaws.com/static.fantasydata.com/headshots/nfl/low-res/18992.png,,,JAX,2017,4,110,False,60910,865950,,Dede Westbrook,Dede Westbrook,
18994,,,Carl,Lawson,DE,Inactive,"6'2""",260,1995-06-29T00:00:00,Auburn,9,DL,DEF,https://s3-us-west-2.amazonaws.com/static.fantasydata.com/headshots/nfl/low-res/18994.png,7,,CIN,2017,4,116,False,,746888,,,Carl Lawson,
18995,,,Jamaal,Williams,RB,Inactive,"6'0""",224,1995-04-03T00:00:00,Brigham Young,8,RB,OFF,https://s3-us-west-2.amazonaws.com/static.fantasydata.com/headshots/nfl/low-res/18995.png,12,776.0,GB,2017,4,134,False,45631,695311,,Jamaal Williams,Jamaal Williams,
18996,,,Wayne,Gallman,RB,Inactive,"6'0""",216,1994-10-01T00:00:00,Clemson,6,RB,OFF,https://s3-us-west-2.amazonaws.com/static.fantasydata.com/headshots/nfl/low-res/18996.png,,,NYG,2017,4,140,False,39818,733744,,Wayne Gallman Jr.,Wayne Gallman Jr.,
18998,,,Marlon,Mack,RB,Inactive,"5'11""",210,1996-03-07T00:00:00,South Florida,8,RB,OFF,https://s3-us-west-2.amazonaws.com/static.fantasydata.com/headshots/nfl/low-res/18998.png,,775.0,IND,2017,4,143,False,57909,840760,,Marlon Mack,Marlon Mack,
19001,,,Sean,Harlow,OL,Inactive,"6'4""",284,1995-03-28T00:00:00,Oregon State,5,OL,OFF,https://s3-us-west-2.amazonaws.com/static.fantasydata.com/headshots/nfl/low-res/19001.png,6,,ATL,2017,4,136,False,,,,,,
19003,,,Tarik,Cohen,RB,Inactive,"5'6""",181,1995-07-26T00:00:00,North Carolina A&T,6,RB,OFF,https://s3-us-west-2.amazonaws.com/static.fantasydata.com/headshots/nfl/low-res/19003.png,12,,CHI,2017,4,119,False,79974,756928,,Tarik Cohen,Tarik Cohen,
19004,,,Eddie,Jackson,FS,Inactive,"6'0""",202,1993-12-10T00:00:00,Alabama,8,DB,DEF,https://s3-us-west-2.amazonaws.com/static.fantasydata.com/headshots/nfl/low-res/19004.png,5,,CHI,2017,4,112,False,,750841,,,Eddie Jackson,
19006,,,Josh,Malone,WR,Inactive,"6'3""",205,1996-03-21T00:00:00,Tennessee,5,WR,OFF,https://s3-us-west-2.amazonaws.com/static.fantasydata.com/headshots/nfl/low-res/19006.png,,,CIN,2017,4,128,False,52410,820522,,Josh Malone,Josh Malone,
19009,,,Jalen,Reeves-Maybin,LB,Inactive,"6'1""",226,1995-01-31T00:00:00,Tennessee,8,LB,DEF,https://s3-us-west-2.amazonaws.com/static.fantasydata.com/headshots/nfl/low-res/19009.png,5,,DET,2017,4,124,False,,,,,,
19011,,,Julién,Davenport,OL,Inactive,"6'7""",315,1995-01-09T00:00:00,Bucknell,6,OL,OFF,https://s3-us-west-2.amazonaws.com/static.fantasydata.com/headshots/nfl/low-res/19011.png,12,,HOU,2017,4,130,False,,,,,,
19019,,,Jaleel,Johnson,DT,Inactive,"6'3""",316,1994-07-12T00:00:00,Iowa,8,DL,DEF,https://s3-us-west-2.amazonaws.com/static.fantasydata.com/headshots/nfl/low-res/19019.png,,,MIN,2017,4,109,False,,,,,Jaleel Johnson,
19022,,,David,Sharpe,OT,Inactive,"6'6""",343,1995-10-21T00:00:00,Florida,6,OL,OFF,https://s3-us-west-2.amazonaws.com/static.fantasydata.com/headshots/nfl/low-res/19022.png,12,,LV,2017,4,129,False,,,,,,
19029,,,Nathan,Peterman,QB,Inactive,"6'2""",220,1994-05-04T00:00:00,Pittsburgh,8,QB,OFF,https://s3-us-west-2.amazonaws.com/static.fantasydata.com/headshots/nfl/low-res/19029.png,12,,BUF,2017,5,171,False,30761,650974,,Nathan Peterman,Nathan Peterman,
19031,,,Will,Holden,OT,Inactive,"6'7""",312,1993-09-14T00:00:00,Vanderbilt,4,OL,OFF,https://s3-us-west-2.amazonaws.com/static.fantasydata.com/headshots/nfl/low-res/19031.png,,,ARI,2017,5,157,False,,,,,,
19033,,,Brian,Hill,RB,Inactive,"6'1""",219,1995-11-09T00:00:00,Wyoming,5,RB,OFF,https://s3-us-west-2.amazonaws.com/static.fantasydata.com/headshots/nfl/low-res/19033.png,,,ATL,2017,5,156,False,54010,823872,,Brian Hill,Brian Hill,
19038,,,Corn,Elder,CB,Inactive,"5'10""",185,1994-10-09T00:00:00,Miami (FL),6,DB,DEF,https://s3-us-west-2.amazonaws.com/static.fantasydata.com/headshots/nfl/low-res/19038.png,,,CAR,2017,5,152,False,,,,,,
19042,,,Roderick,Johnson,OT,Inactive,"6'7""",301,1995-11-28T00:00:00,Florida State,6,OL,OFF,https://s3-us-west-2.amazonaws.com/static.fantasydata.com/headshots/nfl/low-res/19042.png,,,CLE,2017,5,160,False,,,,,,
19043,,,Isaiah,McKenzie,WR,Inactive,"5'7""",173,1995-04-09T00:00:00,Georgia,8,WR,OFF,https://s3-us-west-2.amazonaws.com/static.fantasydata.com/headshots/nfl/low-res/19043.png,6,773.0,DEN,2017,5,172,False,53639,823040,,Isaiah McKenzie,Isaiah McKenzie,
19048,,,Nate,Hairston,CB,Inactive,"6'0""",185,1994-06-30T00:00:00,Temple,7,DB,DEF,https://s3-us-west-2.amazonaws.com/static.fantasydata.com/headshots/nfl/low-res/19048.png,,,IND,2017,5,158,False,,,,,,
19055,,,Danny,Isidora,OL,Inactive,"6'3""",306,1994-06-05T00:00:00,Miami (FL),6,OL,OFF,https://s3-us-west-2.amazonaws.com/static.fantasydata.com/headshots/nfl/low-res/19055.png,,,MIN,2017,5,180,False,,,,,,
19058,,,Marquel,Lee,LB,Inactive,"6'3""",235,1995-10-21T00:00:00,Wake Forest,5,LB,DEF,https://s3-us-west-2.amazonaws.com/static.fantasydata.com/headshots/nfl/low-res/19058.png,,,LV,2017,5,168,False,,,,,Marquel Lee,
19059,,,Nate,Gerry,LB,Inactive,"6'2""",218,1995-02-23T00:00:00,Nebraska,6,LB,DEF,https://s3-us-west-2.amazonaws.com/static.fantasydata.com/headshots/nfl/low-res/19059.png,,,PHI,2017,5,184,False,,,,,Nathan Gerry,
19061,,,Brian,Allen,DB,Inactive,"6'3""",215,1993-10-21T00:00:00,Utah,5,DB,DEF,https://s3-us-west-2.amazonaws.com/static.fantasydata.com/headshots/nfl/low-res/19061.png,,,PIT,2017,5,173,False,,,,,Brian Allen,
19062,,,Desmond,King II,CB,Inactive,"5'10""",200,1994-12-14T00:00:00,Iowa,8,DB,DEF,https://s3-us-west-2.amazonaws.com/static.fantasydata.com/headshots/nfl/low-res/19062.png,14,,LAC,2017,5,151,False,,740722,,,Desmond King II,
19066,,,Jayon,Brown,LB,Inactive,"6'0""",226,1995-02-26T00:00:00,UCLA,7,LB,DEF,https://s3-us-west-2.amazonaws.com/static.fantasydata.com/headshots/nfl/low-res/19066.png,,,TEN,2017,5,155,False,,,,,Jayon Brown,
19067,,,Jeremy,Sprinkle,TE,Inactive,"6'5""",252,1994-08-10T00:00:00,Arkansas,6,TE,OFF,https://s3-us-west-2.amazonaws.com/static.fantasydata.com/headshots/nfl/low-res/19067.png,,,WAS,2017,5,154,False,31169,693833,,Jeremy Sprinkle,Jeremy Sprinkle,
19069,,,Rudy,Ford,S,Inactive,"6'0""",200,1994-11-01T00:00:00,Auburn,8,DB,DEF,https://s3-us-west-2.amazonaws.com/static.fantasydata.com/headshots/nfl/low-res/19069.png,11,,ARI,2017,6,208,False,41346,,,Johnathan Ford,,
19071,,,Tanner,Vallejo,ILB,Inactive,"6'1""",230,1994-12-16T00:00:00,Boise State,7,LB,DEF,https://s3-us-west-2.amazonaws.com/static.fantasydata.com/headshots/nfl/low-res/19071.png,,,BUF,2017,6,195,False,,,,,,
19072,,,Alex,Armah,RB,Inactive,"6'1""",255,1994-05-17T00:00:00,West Georgia,6,RB,OFF,https://s3-us-west-2.amazonaws.com/static.fantasydata.com/headshots/nfl/low-res/19072.png,,,CAR,2017,6,192,False,79982,1049905,,Alex Armah,Alex Armah,
19075,,,Mason,Schreck,TE,Inactive,"6'5""",252,1993-11-04T00:00:00,Buffalo,6,TE,OFF,https://s3-us-west-2.amazonaws.com/static.fantasydata.com/headshots/nfl/low-res/19075.png,,,CIN,2017,7,251,False,47551,694088,,Mason Schreck,Mason Schreck,
19076,,,Brandon,Wilson,S,Inactive,"5'10""",200,1994-07-27T00:00:00,Houston,7,DB,DEF,https://s3-us-west-2.amazonaws.com/static.fantasydata.com/headshots/nfl/low-res/19076.png,,,CIN,2017,6,207,False,,,,,,
19079,,,Zane,Gonzalez,K,Inactive,"6'0""",202,1995-05-07T00:00:00,Arizona State,8,K,ST,https://s3-us-west-2.amazonaws.com/static.fantasydata.com/headshots/nfl/low-res/19079.png,14,769.0,CLE,2017,7,224,False,39369,732774,,Zane Gonzalez,Zane Gonzalez,
19091,,,Kyle,Fuller,C,Inactive,"6'4""",315,1994-03-04T00:00:00,Baylor,5,OL,OFF,https://s3-us-west-2.amazonaws.com/static.fantasydata.com/headshots/nfl/low-res/19091.png,,,HOU,2017,7,243,False,,,,,,
19097,,,Tanzel,Smart,DL,Inactive,"6'1""",295,1994-11-06T00:00:00,Tulane,4,DL,DEF,https://s3-us-west-2.amazonaws.com/static.fantasydata.com/headshots/nfl/low-res/19097.png,12,,LAR,2017,6,189,False,,,,,,
19098,,,Isaiah,Ford,WR,Inactive,"6'2""",195,1996-02-09T00:00:00,Virginia Tech,6,WR,OFF,https://s3-us-west-2.amazonaws.com/static.fantasydata.com/headshots/nfl/low-res/19098.png,,,MIA,2017,7,237,False,56356,836936,,Isaiah Ford,Isaiah Ford,
19099,,,Vincent,Taylor,DT,Inactive,"6'2""",296,1994-01-05T00:00:00,Oklahoma State,7,DL,DEF,https://s3-us-west-2.amazonaws.com/static.fantasydata.com/headshots/nfl/low-res/19099.png,,,MIA,2017,6,194,False,,,,,,
19101,,,Elijah,Lee,LB,Inactive,"6'3""",229,1996-02-08T00:00:00,Kansas State,7,LB,DEF,https://s3-us-west-2.amazonaws.com/static.fantasydata.com/headshots/nfl/low-res/19101.png,,,MIN,2017,7,232,False,,,,,,
19102,,,Ifeadi,Odenigbo,DE,Inactive,"6'3""",258,1994-04-08T00:00:00,Northwestern,7,DL,DEF,https://s3-us-west-2.amazonaws.com/static.fantasydata.com/headshots/nfl/low-res/19102.png,,,MIN,2017,7,220,False,,,,,,
19104,,,Conor,McDermott,OT,Inactive,"6'8""",305,1992-10-19T00:00:00,UCLA,8,OL,OFF,https://s3-us-west-2.amazonaws.com/static.fantasydata.com/headshots/nfl/low-res/19104.png,6,,NE,2017,6,211,False,,,,,,
19117,,,Isaac,Rochell,DE,Inactive,"6'4""",280,1995-04-22T00:00:00,Notre Dame,7,DL,DEF,https://s3-us-west-2.amazonaws.com/static.fantasydata.com/headshots/nfl/low-res/19117.png,,,LAC,2017,7,225,False,,,,,,
19123,,,Adrian,Colbert,S,Inactive,"6'2""",205,1993-10-06T00:00:00,Miami (FL),6,DB,DEF,https://s3-us-west-2.amazonaws.com/static.fantasydata.com/headshots/nfl/low-res/19123.png,7,,SF,2017,7,229,False,,,,,,
19125,,,Pita,Taumoepenu,DL,Inactive,"6'1""",245,1994-03-09T00:00:00,Utah,3,DL,DEF,https://s3-us-west-2.amazonaws.com/static.fantasydata.com/headshots/nfl/low-res/19125.png,,,SF,2017,6,202,False,,,,,,
19134,,,Chase,Roullier,C,Inactive,"6'4""",312,1993-08-23T00:00:00,Wyoming,7,OL,OFF,https://s3-us-west-2.amazonaws.com/static.fantasydata.com/headshots/nfl/low-res/19134.png,,,WAS,2017,6,199,False,,,,,,
19152,,,Chris,Odom,LB,Inactive,"6'3""",262,1994-09-16T00:00:00,Arkansas State,3,LB,DEF,https://s3-us-west-2.amazonaws.com/static.fantasydata.com/headshots/nfl/low-res/19152.png,,,ATL,2017,,,True,,,,,Chris Odom,
19176,,,Darrell,Daniels,TE,Inactive,"6'3""",256,1994-11-22T00:00:00,Washington,6,TE,OFF,https://s3-us-west-2.amazonaws.com/static.fantasydata.com/headshots/nfl/low-res/19176.png,,,IND,2017,,,True,41469,747895,,Darrell Daniels,Darrell Daniels,
19179,,,Bug,Howard,TE,Inactive,"6'4""",240,1994-11-28T00:00:00,North Carolina,1,TE,OFF,https://s3-us-west-2.amazonaws.com/static.fantasydata.com/headshots/nfl/low-res/19179.png,,,IND,2017,,,True,38636,728162,,Bug Howard,Bug Howard,
19191,,,PJ,Walker,QB,Inactive,"5'11""",215,1995-02-26T00:00:00,Temple,7,QB,OFF,https://s3-us-west-2.amazonaws.com/static.fantasydata.com/headshots/nfl/low-res/19191.png,10,765.0,IND,2017,,,True,41827,749164,,PJ Walker,PJ Walker,
19200,,,C.J.,Board,WR,Inactive,"6'1""",181,1993-12-12T00:00:00,Tennessee-Chattanooga,4,WR,OFF,https://s3-us-west-2.amazonaws.com/static.fantasydata.com/headshots/nfl/low-res/19200.png,,,BAL,2017,,,True,80281,695408,,C.J. Board,C.J. Board,
19219,,,Cethan,Carter,TE,Inactive,"6'3""",243,1995-09-05T00:00:00,Nebraska,7,TE,OFF,https://s3-us-west-2.amazonaws.com/static.fantasydata.com/headshots/nfl/low-res/19219.png,,,CIN,2017,,,True,38722,728274,,Cethan Carter,Cethan Carter,
19240,,,Adam,Pankey,OL,Inactive,"6'4""",313,1994-02-02T00:00:00,West Virginia,5,OL,OFF,https://s3-us-west-2.amazonaws.com/static.fantasydata.com/headshots/nfl/low-res/19240.png,,,GB,2017,,,True,,,,,,
19248,,,Chase,Allen,OLB,Inactive,"6'3""",246,1993-08-29T00:00:00,Southern Illinois,3,LB,DEF,https://s3-us-west-2.amazonaws.com/static.fantasydata.com/headshots/nfl/low-res/19248.png,,,MIA,2017,,,True,,,,,,
19249,,,Matt,Haack,P,Inactive,"6'0""",205,1994-07-25T00:00:00,Arizona State,7,P,ST,https://s3-us-west-2.amazonaws.com/static.fantasydata.com/headshots/nfl/low-res/19249.png,12,,MIA,2017,,,True,,732776,,,Matt Haack,
19258,,,Eric,Smith,OT,Inactive,"6'4""",308,1995-09-02T00:00:00,Virginia,5,OL,OFF,https://s3-us-west-2.amazonaws.com/static.fantasydata.com/headshots/nfl/low-res/19258.png,,,MIA,2017,,,True,,,,,,
19261,,,Tashawn,Bower,DE,Inactive,"6'5""",250,1995-02-18T00:00:00,LSU,7,DL,DEF,https://s3-us-west-2.amazonaws.com/static.fantasydata.com/headshots/nfl/low-res/19261.png,,,MIN,2017,,,True,,,,,Tashawn Bower,
19263,,,Aviante,Collins,OT,Inactive,"6'4""",292,1993-04-21T00:00:00,TCU,4,OL,OFF,https://s3-us-west-2.amazonaws.com/static.fantasydata.com/headshots/nfl/low-res/19263.png,7,,MIN,2017,,,True,,,,,,
19280,,,Cody,Hollister,WR,Inactive,"6'4""",220,1993-11-18T00:00:00,Arkansas,4,WR,OFF,https://s3-us-west-2.amazonaws.com/static.fantasydata.com/headshots/nfl/low-res/19280.png,,,NE,2017,,,True,53913,696881,,Cody Hollister,Cody Hollister,
19281,,,Jacob,Hollister,TE,Inactive,"6'4""",239,1993-11-18T00:00:00,Wyoming,7,TE,OFF,https://s3-us-west-2.amazonaws.com/static.fantasydata.com/headshots/nfl/low-res/19281.png,11,,NE,2017,,,True,54007,696882,,Jacob Hollister,Jacob Hollister,
19286,,,Harvey,Langi,LB,Inactive,"6'2""",250,1992-09-24T00:00:00,Brigham Young,6,LB,DEF,https://s3-us-west-2.amazonaws.com/static.fantasydata.com/headshots/nfl/low-res/19286.png,,,NE,2017,,,True,,,,,,
19293,,,Austin,Calitro,ILB,Inactive,"6'0""",240,1994-01-10T00:00:00,Villanova,5,LB,DEF,https://s3-us-west-2.amazonaws.com/static.fantasydata.com/headshots/nfl/low-res/19293.png,,,NYJ,2017,,,True,,,,,,
19296,,,Anthony,Firkser,TE,Inactive,"6'2""",241,1995-02-19T00:00:00,Harvard,7,TE,OFF,https://s3-us-west-2.amazonaws.com/static.fantasydata.com/headshots/nfl/low-res/19296.png,6,763.0,NYJ,2017,,,True,80294,767297,,Anthony Firkser,Anthony Firkser,
19300,,,Breon,Borders,CB,Inactive,"6'0""",189,1995-07-22T00:00:00,Duke,5,DB,DEF,https://s3-us-west-2.amazonaws.com/static.fantasydata.com/headshots/nfl/low-res/19300.png,11,,LV,2017,,,True,,,,,,
19310,,,Nicholas,Morrow,LB,Inactive,"6'0""",216,1995-07-10T00:00:00,Greenville,7,LB,DEF,https://s3-us-west-2.amazonaws.com/static.fantasydata.com/headshots/nfl/low-res/19310.png,5,,LV,2017,,,True,,,,,Nicholas Morrow,
19311,,,Jordan,Simmons,G,Inactive,"6'3""",339,1994-07-15T00:00:00,USC,5,OL,OFF,https://s3-us-west-2.amazonaws.com/static.fantasydata.com/headshots/nfl/low-res/19311.png,,,LV,2017,,,True,,,,,,
19317,,,Victor,Bolden,WR,Inactive,"5'8""",178,1995-04-04T00:00:00,Oregon State,4,WR,OFF,https://s3-us-west-2.amazonaws.com/static.fantasydata.com/headshots/nfl/low-res/19317.png,,,SF,2017,,,True,41954,749590,,Victor Bolden,Victor Bolden Jr.,
19319,,,Matt,Breida,RB,Inactive,"5'10""",195,1995-02-28T00:00:00,Georgia Southern,8,RB,OFF,https://s3-us-west-2.amazonaws.com/static.fantasydata.com/headshots/nfl/low-res/19319.png,9,545.0,SF,2017,,,True,53303,750097,,Matt Breida,Matt Breida,
19335,,,Antony,Auclair,TE,Inactive,"6'6""",256,1993-05-28T00:00:00,Laval (Canada),6,TE,OFF,https://s3-us-west-2.amazonaws.com/static.fantasydata.com/headshots/nfl/low-res/19335.png,,,TB,2017,,,True,80011,1050026,,Antony Auclair,Antony Auclair,
19344,,,Greg,Mabin,CB,Inactive,"6'1""",200,1994-06-25T00:00:00,Iowa,7,DB,DEF,https://s3-us-west-2.amazonaws.com/static.fantasydata.com/headshots/nfl/low-res/19344.png,,,TB,2017,,,True,,,,,,
19361,,,Marcus,Kemp,WR,Inactive,"6'4""",210,1995-08-14T00:00:00,Hawaii,6,WR,OFF,https://s3-us-west-2.amazonaws.com/static.fantasydata.com/headshots/nfl/low-res/19361.png,,,KC,2017,,,True,45964,746243,,Marcus Kemp,Marcus Kemp,
19377,,,Cameron,Tom,C,Inactive,"6'4""",287,1995-06-21T00:00:00,Southern Mississippi,5,OL,OFF,https://s3-us-west-2.amazonaws.com/static.fantasydata.com/headshots/nfl/low-res/19377.png,10,,NO,2017,,,True,,,,,,
19379,,,Ben,Braden,G,Inactive,"6'6""",329,1994-03-09T00:00:00,Michigan,5,OL,OFF,https://s3-us-west-2.amazonaws.com/static.fantasydata.com/headshots/nfl/low-res/19379.png,,,NYJ,2017,,,True,,,,,,
19410,,,Ricky,Seals-Jones,TE,Inactive,"6'5""",243,1995-03-15T00:00:00,Texas A&M,6,TE,OFF,https://s3-us-west-2.amazonaws.com/static.fantasydata.com/headshots/nfl/low-res/19410.png,,,ARI,2017,,,True,40977,744568,,Ricky Seals-Jones,Ricky Seals-Jones,
19429,,,Rashaad,Coward,OT,Inactive,"6'5""",320,1994-11-06T00:00:00,Old Dominion,6,OL,OFF,https://s3-us-west-2.amazonaws.com/static.fantasydata.com/headshots/nfl/low-res/19429.png,,,CHI,2017,,,True,,,,,,
19431,,,Tanner,Gentry,WR,Inactive,"6'2""",209,1994-12-18T00:00:00,Wyoming,2,WR,OFF,https://s3-us-west-2.amazonaws.com/static.fantasydata.com/headshots/nfl/low-res/19431.png,,,CHI,2017,,,True,46374,728964,,Tanner Gentry,Tanner Gentry,
19448,,,Kai,Nacua,S,Inactive,"6'0""",205,1995-03-03T00:00:00,Brigham Young,4,DB,DEF,https://s3-us-west-2.amazonaws.com/static.fantasydata.com/headshots/nfl/low-res/19448.png,,,CLE,2017,,,True,,,,,,
19451,,,Channing,Stribling,CB,Inactive,"6'1""",188,1994-11-21T00:00:00,Michigan,2,DB,DEF,https://s3-us-west-2.amazonaws.com/static.fantasydata.com/headshots/nfl/low-res/19451.png,,,CLE,2017,,,True,,,,,,
19458,,,Joe,Jones,LB,Inactive,"6'0""",240,1994-02-21T00:00:00,Northwestern,8,LB,DEF,https://s3-us-west-2.amazonaws.com/static.fantasydata.com/headshots/nfl/low-res/19458.png,,,DAL,2017,,,True,,,,,,
19470,,,Cameron,Hunt,G,Inactive,"6'4""",305,1994-12-17T00:00:00,Oregon,2,OL,OFF,https://s3-us-west-2.amazonaws.com/static.fantasydata.com/headshots/nfl/low-res/19470.png,,,DEN,2017,,,True,,,,,,
19475,,,Kyle,Sloter,QB,Inactive,"6'5""",218,1994-02-07T00:00:00,Northern Colorado,5,QB,OFF,https://s3-us-west-2.amazonaws.com/static.fantasydata.com/headshots/nfl/low-res/19475.png,,,DEN,2017,,,True,33647,693430,,Kyle Sloter,Kyle Sloter,
19481,,,Alex,Barrett,DL,Inactive,"6'2""",250,1994-03-06T00:00:00,San Diego State,2,DL,DEF,https://s3-us-west-2.amazonaws.com/static.fantasydata.com/headshots/nfl/low-res/19481.png,9,,DET,2017,,,True,,,,,,
19493,,,Eli,Ankou,DT,Inactive,"6'3""",325,1994-06-08T00:00:00,UCLA,6,DL,DEF,https://s3-us-west-2.amazonaws.com/static.fantasydata.com/headshots/nfl/low-res/19493.png,12,,HOU,2017,,,True,,,,,Eli Ankou,
19496,,,Dylan,Cole,LB,Inactive,"6'0""",240,1994-05-19T00:00:00,Missouri State,8,LB,DEF,https://s3-us-west-2.amazonaws.com/static.fantasydata.com/headshots/nfl/low-res/19496.png,,,HOU,2017,,,True,,,,,,
19501,,,Justin,Hardee Sr.,CB,Inactive,"6'0""",200,1994-02-07T00:00:00,Illinois,8,DB,DEF,https://s3-us-west-2.amazonaws.com/static.fantasydata.com/headshots/nfl/low-res/19501.png,5,,HOU,2017,,,True,27721,691750,,Justin Hardee Sr.,Justin Hardee,
19514,,,Keelan,Cole Sr.,WR,Inactive,"6'1""",194,1993-04-20T00:00:00,Kentucky Wesleyan,7,WR,OFF,https://s3-us-west-2.amazonaws.com/static.fantasydata.com/headshots/nfl/low-res/19514.png,,,JAX,2017,,,True,79998,791008,,Keelan Cole Sr.,Keelan Cole Sr.,
19538,,,Calvin,Munson,LB,Inactive,"6'1""",240,1994-12-27T00:00:00,San Diego State,6,LB,DEF,https://s3-us-west-2.amazonaws.com/static.fantasydata.com/headshots/nfl/low-res/19538.png,6,,NYG,2017,,,True,,,,,,
19542,,,Colin,Thompson,TE,Inactive,"6'4""",255,1993-12-15T00:00:00,Temple,5,TE,OFF,https://s3-us-west-2.amazonaws.com/static.fantasydata.com/headshots/nfl/low-res/19542.png,,,NYG,2017,,,True,30272,694629,,Colin Thompson,Colin Thompson,
19548,,,Corey,Clement,RB,Inactive,"5'10""",220,1994-11-02T00:00:00,Wisconsin,7,RB,OFF,https://s3-us-west-2.amazonaws.com/static.fantasydata.com/headshots/nfl/low-res/19548.png,,,PHI,2017,,,True,40758,742470,,Corey Clement,Corey Clement,
19557,,,Jamal,Perry,CB,Inactive,"5'10""",180,1994-10-23T00:00:00,Iowa State,4,DB,DEF,https://s3-us-west-2.amazonaws.com/static.fantasydata.com/headshots/nfl/low-res/19557.png,,,PHI,2017,,,True,,,,,,
